; Fichero Generado por el Mityc11/09/2013

-15.45697, 27.83842, "BP EL TARO L-D: 24H 1,127 e"
-15.44331, 27.85608, "BP SARDINA SUR L-D: 24H 1,127 e"
-15.40344, 27.99817, "BP EL CALERO L-D: 06:00-23:00 1,127 e"
-16.41483, 28.34058, "TEXACO Horario Especial 1,127 e"
-16.30725, 28.44744, "TEXACO LOS ANDENES L-D: 24H 1,127 e"
-15.56033, 28.14494, "BP KM 13 - 2 (SAN ANDRES) L-D: 06:00-23:59 1,127 e"
-15.39194, 28.02619, "BP LAS TERRAZAS L-D: 07:00-23:00 1,127 e"
-15.54706, 28.06175, "BP TEROR Horario Especial 1,127 e"
-15.53572, 28.00903, "BP SAN MATEO L-D: 06:00-23:00 1,127 e"
-15.43433, 28.11394, "BP ALTAVISTA L-D: 24H 1,127 e"
-15.41486, 28.10808, "BP CIDELMAR L-D: 24H 1,127 e"
-15.57614, 28.04911, "BP VALLESECO L-D: 07:00-23:00 1,127 e"
-15.41728, 28.07556, "BP SAN JOSE L-D: 24H 1,127 e"
-15.42994, 28.12661, "BP CIUDAD JARDIN  L-D: 24H 1,127 e"
-15.56083, 28.14547, "BP KM 13 - 1 (SAN ANDRES) L-D: 06:00-23:59 1,127 e"
-15.42072, 28.15028, "BP PUERTO DE LA LUZ L-D: 24H 1,127 e"
-15.49961, 28.03033, "BP SANTA BRIGIDA L-D: 24H 1,127 e"
-15.47747, 28.09358, "BP TAMARACEITE L-D: 24H 1,127 e"
-15.47744, 28.09356, "BP SAN LORENZO L-D: 24H 1,127 e"
-15.70839, 27.79008, "BP ARGUINEGUIN L-D: 24H 1,127 e"
-15.79575, 27.98939, "BP SAN NICOLAS L-D: 06:00-23:00 1,127 e"
-15.51033, 28.11236, "BP CRUCE SANTIDAD-ARUCAS L-D: 06:00-23:00 1,127 e"
-15.55856, 27.76539, "BP EL VERIL L-D: 24H 1,127 e"
-15.52814, 28.11586, "BP LAS VEGAS L-D: 24H 1,127 e"
